,gid,name,lat,lon,f_class,f_code,country,state,county,state_county
2604,5427408,Kiowa,39.34721,-104.46441,P,PPLA2,US,CO,39,CO_039
2581,5416329,Castle Rock,39.37221,-104.85609,P,PPLA2,US,CO,35,CO_035
2584,5417598,Colorado Springs,38.83388,-104.82136,P,PPLA2,US,CO,41,CO_041
2588,5418552,Cripple Creek,38.74666,-105.17831,P,PPLA2,US,CO,119,CO_119
2597,5422448,Fremont County,38.47297,-105.43966,A,ADM2,US,CO,43,CO_043
2624,5443889,Westcliffe,38.13472,-105.46584,P,PPLA2,US,CO,27,CO_027
2616,5437349,Saguache,38.0875,-106.14197,P,PPLA2,US,CO,109,CO_109
2589,5419302,Del Norte,37.67889,-106.35337,P,PPLA2,US,CO,105,CO_105
2575,5411479,Alamosa,37.46945,-105.87002,P,PPLA2,US,CO,3,CO_003
2614,5433784,Pagosa Springs,37.26945,-107.00976,P,PPLA2,US,CO,7,CO_007
2677,5494507,Tierra Amarilla,36.70029,-106.54976,P,PPLA2,US,NM,39,NM_039
2585,5417805,Conejos,37.08835,-106.01973999999998,P,PPLA2,US,CO,21,CO_021
2618,5437682,San Luis,37.20085,-105.4239,P,PPLA2,US,CO,23,CO_023
2622,5442007,Trinidad,37.16946,-104.50054,P,PPLA2,US,CO,71,CO_071
2669,5486795,Raton,36.90336,-104.43915,P,PPLA2,US,NM,7,NM_007
2623,5443206,Walsenburg,37.62418,-104.78026,P,PPLA2,US,CO,55,CO_055
2615,5435464,Pueblo,38.25445,-104.60914,P,PPLA2,US,CO,101,CO_101
2612,5433564,Ordway,38.21806,-103.75606,P,PPLA2,US,CO,25,CO_025
2605,5427705,La Junta,37.98501,-103.54383,P,PPLA2,US,CO,89,CO_089
2603,5425757,Hugo,39.1361,-103.46994,P,PPLA2,US,CO,73,CO_073
2594,5420323,Eads,38.48056,-102.78186,P,PPLA2,US,CO,61,CO_061
2608,5428055,Las Animas,38.06667,-103.22271,P,PPLA2,US,CO,11,CO_011
2607,5427957,Lamar,38.08723,-102.62075,P,PPLA2,US,CO,99,CO_099
2620,5440032,Springfield,37.40835,-102.61436,P,PPLA2,US,CO,9,CO_009
2643,5446561,Stanton County,37.56306,-101.78418,A,ADM2,US,KS,187,KS_187
2647,5446683,Ulysses,37.58141,-101.35517,P,PPLA2,US,KS,67,KS_067
2645,5446617,Sublette,37.48169,-100.84377,P,PPLA2,US,KS,81,KS_081
2693,5515591,Beaver,36.81614,-100.51987,P,PPLA2,US,OK,7,OK_007
2637,5445952,Meade,37.28558,-100.34015,P,PPLA2,US,KS,119,KS_119
477,4267710,Ashland,37.18864,-99.76568,P,PPLA2,US,KS,25,KS_025
1091,4531627,Buffalo,36.83559,-99.6304,P,PPLA2,US,OK,59,OK_059
483,4269802,Coldwater,37.26891,-99.32678,P,PPLA2,US,KS,33,KS_033
1083,4529308,Alva,36.80499,-98.66718,P,PPLA2,US,OK,151,OK_151
524,4275315,Medicine Lodge,37.28113,-98.58036,P,PPLA2,US,KS,7,KS_007
1093,4532929,Cherokee,36.75447,-98.35674,P,PPLA2,US,OK,3,OK_003
1118,4542557,Medford,36.80697,-97.73366,P,PPLA2,US,OK,53,OK_053
476,4267605,Anthony,37.15336,-98.03117,P,PPLA2,US,KS,77,KS_077
551,4281897,Winfield,37.23975,-96.99559,P,PPLA2,US,KS,35,KS_035
548,4281386,Wellington,37.2653,-97.37171,P,PPLA2,US,KS,191,KS_191
1121,4543627,Newkirk,36.88225,-97.05337,P,PPLA2,US,OK,71,OK_071
503,4273226,Howard,37.47031,-96.26361,P,PPLA2,US,KS,49,KS_049
494,4271796,Fredonia,37.53394,-95.82665,P,PPLA2,US,KS,205,KS_205
505,4273359,Independence,37.22424,-95.70831,P,PPLA2,US,KS,125,KS_125
1123,4544025,Nowata,36.70065,-95.63803,P,PPLA2,US,OK,105,OK_105
541,4279149,Sedan,37.12672,-96.18694,P,PPLA2,US,KS,19,KS_019
1090,4529987,Bartlesville,36.74731,-95.98082,P,PPLA2,US,OK,147,OK_147
1127,4547675,Pawhuska,36.66784000000001,-96.33723,P,PPLA2,US,OK,113,OK_113
1135,4550881,Sapulpa,35.9987,-96.11417,P,PPLA2,US,OK,37,OK_037
1096,4533580,Claremore,36.3126,-95.61609,P,PPLA2,US,OK,131,OK_131
1147,4554548,Wagoner,35.95954000000001,-95.36941,P,PPLA2,US,OK,145,OK_145
1142,4552707,Tahlequah,35.91537,-94.96996,P,PPLA2,US,OK,21,OK_021
1132,4548516,Pryor,36.30843,-95.31691,P,PPLA2,US,OK,97,OK_097
1120,4543338,Muskogee,35.74788,-95.36969,P,PPLA2,US,OK,101,OK_101
1140,4552280,Stilwell,35.81453,-94.62856,P,PPLA2,US,OK,1,OK_001
1111,4539557,Jay,36.42119,-94.7969,P,PPLA2,US,OK,41,OK_041
1146,4554496,Vinita,36.63869,-95.15413,P,PPLA2,US,OK,35,OK_035
533,4276800,Oswego,37.16757,-95.10996,P,PPLA2,US,KS,99,KS_099
484,4269841,Columbus,37.16923,-94.84412,P,PPLA2,US,KS,21,KS_021
1119,4542692,Miami,36.87451,-94.87746,P,PPLA2,US,OK,115,OK_115
496,4272061,Girard,37.51116,-94.83802,P,PPLA2,US,KS,37,KS_037
491,4271131,Erie,37.56811,-95.24331,P,PPLA2,US,KS,133,KS_133
526,4275784,Mound City,38.14281,-94.81357,P,PPLA2,US,KS,107,KS_107
493,4271690,Fort Scott,37.83976,-94.7083,P,PPLA2,US,KS,11,KS_011
495,4271974,Garnett,38.28058,-95.24192,P,PPLA2,US,KS,3,KS_003
506,4273441,Iola,37.92448,-95.39998,P,PPLA2,US,KS,1,KS_001
535,4276956,Paola,38.57224,-94.87913,P,PPLA2,US,KS,121,KS_121
534,4276816,Ottawa,38.61557,-95.26775,P,PPLA2,US,KS,59,KS_059
532,4276792,Oskaloosa,39.21528,-95.31275,P,PPLA2,US,KS,87,KS_087
515,4274305,Leavenworth,39.31111,-94.92246,P,PPLA2,US,KS,103,KS_103
514,4274277,Lawrence,38.97167,-95.23525,P,PPLA2,US,KS,45,KS_045
831,4403599,Platte City,39.37028,-94.78246,P,PPLA2,US,MO,165,MO_165
530,4276614,Olathe,38.8814,-94.81913,P,PPLA2,US,KS,91,KS_091
509,4273837,Kansas City,39.11417,-94.62746,P,PPLA2,US,KS,209,KS_209
810,4395052,Liberty,39.24611,-94.41912,P,PPLA2,US,MO,47,MO_047
835,4405588,Richmond,39.27862,-93.97689,P,PPLA2,US,MO,177,MO_177
809,4395035,Lexington,39.18473,-93.87994,P,PPLA2,US,MO,107,MO_107
854,4413595,Warrensburg,38.76279,-93.73605,P,PPLA2,US,MO,101,MO_101
794,4389658,Harrisonville,38.65334,-94.34884,P,PPLA2,US,MO,37,MO_037
803,4392183,Jackson County,39.0085,-94.34609,A,ADM2,US,MO,95,MO_095
779,4381643,Clinton,38.36863,-93.77827,P,PPLA2,US,MO,83,MO_083
768,4379322,Butler,38.25863,-94.33051,P,PPLA2,US,MO,13,MO_013
821,4400203,Nevada,37.83921,-94.35467,P,PPLA2,US,MO,217,MO_217
847,4410287,Stockton,37.69893,-93.79604,P,PPLA2,US,MO,39,MO_039
825,4402099,Osceola,38.0467,-93.70438,P,PPLA2,US,MO,185,MO_185
807,4394487,Lamar,37.49505,-94.27661,P,PPLA2,US,MO,11,MO_011
792,4388790,Greenfield,37.41532,-93.84104,P,PPLA2,US,MO,57,MO_057
820,4400183,Neosho,36.86896,-94.368,P,PPLA2,US,MO,145,MO_145
772,4380202,Carthage,37.17645,-94.31022,P,PPLA2,US,MO,97,MO_097
819,4399605,Mount Vernon,37.10367,-93.81854,P,PPLA2,US,MO,109,MO_109
774,4380284,Cassville,36.67701,-93.86881,P,PPLA2,US,MO,9,MO_009
830,4403442,Pineville,36.59452,-94.3841,P,PPLA2,US,MO,119,MO_119
74,4101260,Bentonville,36.37285,-94.20882,P,PPLA2,US,AR,7,AR_007
76,4104658,Carroll County,36.34102,-93.53818,A,ADM2,US,AR,15,AR_015
826,4402245,Ozark,37.02089,-93.20602,P,PPLA2,US,MO,43,MO_043
786,4386981,Forsyth,36.68506,-93.1199,P,PPLA2,US,MO,213,MO_213
845,4409896,Springfield,37.21533,-93.29824,P,PPLA2,US,MO,77,MO_077
790,4387557,Galena,36.80534,-93.46658,P,PPLA2,US,MO,209,MO_209
815,4397238,Marshfield,37.33866,-92.90712,P,PPLA2,US,MO,225,MO_225
761,4375383,Ava,36.952,-92.66045,P,PPLA2,US,MO,67,MO_067
795,4389731,Hartville,37.25088,-92.51044,P,PPLA2,US,MO,229,MO_229
799,4391354,Houston,37.32616,-91.95599,P,PPLA2,US,MO,215,MO_215
858,4414200,West Plains,36.72812,-91.85237,P,PPLA2,US,MO,91,MO_091
789,4387545,Gainesville,36.60312,-92.42822,P,PPLA2,US,MO,153,MO_153
128,4129962,Salem,36.37118,-91.82265,P,PPLA2,US,AR,49,AR_049
115,4123037,Mountain Home,36.33534,-92.38516,P,PPLA2,US,AR,5,AR_005
107,4120611,Marshall,35.90896,-92.63127,P,PPLA2,US,AR,129,AR_129
140,4137291,Yellville,36.22618,-92.68489,P,PPLA2,US,AR,89,AR_089
92,4113956,Harrison,36.22979,-93.10768,P,PPLA2,US,AR,9,AR_009
98,4116400,Jasper,36.00813,-93.18657,P,PPLA2,US,AR,101,AR_101
80,4106074,Clinton,35.59147,-92.46044,P,PPLA2,US,AR,141,AR_141
108,4121256,Melbourne,36.05951,-91.90848,P,PPLA2,US,AR,65,AR_065
93,4114225,Heber Springs,35.49147,-92.03126,P,PPLA2,US,AR,23,AR_023
72,4100525,Batesville,35.7698,-91.64097,P,PPLA2,US,AR,63,AR_063
114,4122986,Mountain View,35.86841,-92.11765,P,PPLA2,US,AR,137,AR_137
69,4099837,Ash Flat,36.22396,-91.60848,P,PPLA2,US,AR,135,AR_135
122,4126923,Pocahontas,36.26146,-90.97123,P,PPLA2,US,AR,121,AR_121
136,4135205,Walnut Ridge,36.0684,-90.95595,P,PPLA2,US,AR,75,AR_075
118,4123830,Newport,35.6048,-91.2818,P,PPLA2,US,AR,67,AR_067
91,4113951,Harrisburg,35.56425,-90.71678,P,PPLA2,US,AR,111,AR_111
119,4125388,Paragould,36.0584,-90.49733,P,PPLA2,US,AR,55,AR_055
82,4106979,Craighead County,35.83079,-90.63285,A,ADM2,US,AR,31,AR_031
79,4105899,Clay County,36.36839000000001,-90.41738,A,ADM2,US,AR,21,AR_021
804,4393451,Kennett,36.23618,-90.05565,P,PPLA2,US,MO,69,MO_069
773,4380211,Caruthersville,36.19312,-89.65564,P,PPLA2,US,MO,155,MO_155
110,4121839,Mississippi County,35.7639,-90.05417,A,ADM2,US,AR,93,AR_093
1283,4653228,Ripley,35.74536,-89.5298,P,PPLA2,US,TN,97,TN_097
1230,4615804,Covington,35.56425,-89.64647,P,PPLA2,US,TN,167,TN_167
1240,4619800,Dyersburg,36.03452,-89.38563,P,PPLA2,US,TN,45,TN_045
1216,4609116,Brownsville,35.59397,-89.26229000000002,P,PPLA2,US,TN,75,TN_075
1255,4632595,Jackson,35.61452,-88.81395,P,PPLA2,US,TN,113,TN_113
1209,4602167,Alamo,35.78479,-89.11729,P,PPLA2,US,TN,33,TN_033
1238,4619013,Dresden,36.29145,-88.70810999999998,P,PPLA2,US,TN,183,TN_183
1298,4664170,Union City,36.42423,-89.05700999999998,P,PPLA2,US,TN,131,TN_131
1297,4663205,Trenton,35.98062,-88.94145,P,PPLA2,US,TN,53,TN_053
1296,4662809,Tiptonville,36.3784,-89.47202,P,PPLA2,US,TN,95,TN_095
823,4400427,New Madrid,36.58645,-89.52785,P,PPLA2,US,MO,143,MO_143
762,4376569,Benton,37.09783,-89.56258000000003,P,PPLA2,US,MO,201,MO_201
574,4288062,Clinton,36.66728,-88.9934,P,PPLA2,US,KY,105,KY_105
601,4294625,Hickman,36.57117,-89.18618000000002,P,PPLA2,US,KY,75,KY_075
374,4234985,Cairo,37.00533,-89.17645999999998,P,PPLA2,US,IL,3,IL_003
400,4244928,Mound City,37.08533,-89.16257,P,PPLA2,US,IL,153,IL_153
399,4244462,Metropolis,37.15117,-88.73200000000001,P,PPLA2,US,IL,127,IL_127
624,4300105,Mayfield,36.74172,-88.63672,P,PPLA2,US,KY,83,KY_083
5,4048662,Paducah,37.08339,-88.60005,P,PPLA2,US,KY,145,KY_145
655,4308835,Smithland,37.13894000000001,-88.40337,P,PPLA2,US,KY,139,KY_139
559,4283953,Benton,36.85728,-88.35031,P,PPLA2,US,KY,157,KY_157
567,4286479,Cadiz,36.86505,-87.8353,P,PPLA2,US,KY,221,KY_221
623,4299842,Marion,37.33283,-88.08113,P,PPLA2,US,KY,55,KY_055
621,4299670,Madisonville,37.3281,-87.49889,P,PPLA2,US,KY,107,KY_107
604,4295251,Hopkinsville,36.86561,-87.49117,P,PPLA2,US,KY,47,KY_047
579,4290859,Eddyville,37.0945,-88.0803,P,PPLA2,US,KY,143,KY_143
647,4305266,Princeton,37.10922,-87.88195999999998,P,PPLA2,US,KY,33,KY_033
635,4302035,Murray,36.61033,-88.31475999999998,P,PPLA2,US,KY,35,KY_035
1237,4618921,Dover,36.48783,-87.83836,P,PPLA2,US,TN,161,TN_161
1280,4647963,Paris,36.302,-88.32670999999998,P,PPLA2,US,TN,79,TN_079
1242,4621108,Erin,36.31839,-87.69474,P,PPLA2,US,TN,83,TN_083
1221,4612465,Centerville,35.77896,-87.46696,P,PPLA2,US,TN,81,TN_081
1222,4612828,Charlotte,36.17728,-87.33973,P,PPLA2,US,TN,43,TN_043
1233,4617305,Davidson County,36.17069,-86.77753,A,ADM2,US,TN,37,TN_037
1211,4603225,Ashland City,36.27422,-87.06416999999998,P,PPLA2,US,TN,21,TN_021
1245,4623560,Franklin,35.92505999999999,-86.86889000000002,P,PPLA2,US,TN,187,TN_187
1225,4613868,Clarksville,36.52977,-87.35945,P,PPLA2,US,TN,125,TN_125
1295,4659557,Springfield,36.50921,-86.885,P,PPLA2,US,TN,147,TN_147
585,4292193,Franklin,36.72226,-86.57722,P,PPLA2,US,KY,213,KY_213
630,4301349,Morgantown,37.2256,-86.6836,P,PPLA2,US,KY,31,KY_031
582,4291079,Elkton,36.81004,-87.15417,P,PPLA2,US,KY,219,KY_219
593,4293477,Greenville,37.20115,-87.17889,P,PPLA2,US,KY,177,KY_177
649,4307025,Russellville,36.84532,-86.88722,P,PPLA2,US,KY,141,KY_141
597,4294195,Hartford,37.45116,-86.90916,P,PPLA2,US,KY,183,KY_183
568,4286519,Calhoun,37.53894,-87.25833,P,PPLA2,US,KY,149,KY_149
428,4254797,Boonville,38.04921,-87.27417,P,PPLA2,US,IN,173,IN_173
639,4303436,Owensboro,37.77422,-87.11333,P,PPLA2,US,KY,59,KY_059
460,4263856,Rockport,37.88311,-87.04944,P,PPLA2,US,IN,147,IN_147
598,4294267,Hawesville,37.90006,-86.75499,P,PPLA2,US,KY,91,KY_091
468,4265717,Tell City,37.95144000000001,-86.76777,P,PPLA2,US,IN,123,IN_123
455,4262968,Petersburg,38.49199,-87.27861999999998,P,PPLA2,US,IN,125,IN_125
441,4259640,Jasper,38.39144,-86.93111,P,PPLA2,US,IN,37,IN_037
437,4257227,Evansville,37.97476,-87.55585,P,PPLA2,US,IN,163,IN_163
456,4263396,Princeton,38.35532,-87.56752,P,PPLA2,US,IN,51,IN_051
600,4294494,Henderson,37.83615,-87.59000999999998,P,PPLA2,US,KY,101,KY_101
371,4232568,Albion,38.37755,-88.05615,P,PPLA2,US,IL,47,IL_047
401,4244967,Mount Carmel,38.41088,-87.76142,P,PPLA2,US,IL,185,IL_185
449,4261837,Mount Vernon,37.93227,-87.89503,P,PPLA2,US,IN,129,IN_129
385,4238081,Fairfield,38.37894,-88.35977,P,PPLA2,US,IL,191,IL_191
389,4240284,Harrisburg,37.73838,-88.54061,P,PPLA2,US,IL,165,IL_165
398,4244307,McLeansboro,38.09338,-88.53560999999998,P,PPLA2,US,IL,65,IL_065
629,4301345,Morganfield,37.68338,-87.91669,P,PPLA2,US,KY,225,KY_225
414,4249830,Shawneetown,37.7131,-88.1867,P,PPLA2,US,IL,59,IL_059
377,4235246,Carmi,38.09088,-88.15865,P,PPLA2,US,IL,193,IL_193
578,4289966,Dixon,37.51782,-87.69029,P,PPLA2,US,KY,233,KY_233
384,4237790,Elizabethtown,37.44588,-88.30504,P,PPLA2,US,IL,69,IL_069
386,4239519,Golconda,37.36727,-88.48643,P,PPLA2,US,IL,151,IL_151
556,4283138,Bardwell,36.87061,-89.00979,P,PPLA2,US,KY,39,KY_039
668,4313395,Wickliffe,36.96478,-89.08923,P,PPLA2,US,KY,7,KY_007
393,4241992,Jonesboro,37.45172,-89.26814,P,PPLA2,US,IL,181,IL_181
421,4252025,Vienna,37.41533,-88.89784,P,PPLA2,US,IL,87,IL_087
776,4380997,Charleston,36.92089,-89.35063000000002,P,PPLA2,US,MO,133,MO_133
802,4392163,Jackson,37.38227,-89.66620999999998,P,PPLA2,US,MO,31,MO_031
787,4387240,Fredericktown,37.55978,-90.29401,P,PPLA2,US,MO,123,MO_123
801,4392057,Ironton,37.59727,-90.62734,P,PPLA2,US,MO,93,MO_093
851,4412847,Van Buren,36.99561,-91.01457,P,PPLA2,US,MO,35,MO_035
813,4397065,Marble Hill,37.30589000000001,-89.97038,P,PPLA2,US,MO,17,MO_017
763,4377531,Bloomfield,36.88589,-89.92926,P,PPLA2,US,MO,207,MO_207
833,4404233,Poplar Bluff,36.757,-90.39289,P,PPLA2,US,MO,23,MO_023
793,4388822,Greenville,37.12727,-90.45011,P,PPLA2,US,MO,223,MO_223
782,4384264,Doniphan,36.62089,-90.82346,P,PPLA2,US,MO,181,MO_181
760,4374730,Alton,36.69423,-91.3993,P,PPLA2,US,MO,149,MO_149
783,4385654,Eminence,37.1506,-91.35764,P,PPLA2,US,MO,203,MO_203
775,4380775,Centerville,37.43505,-90.95846,P,PPLA2,US,MO,179,MO_179
841,4407308,Salem,37.6456,-91.53598,P,PPLA2,US,MO,65,MO_065
846,4410113,Steelville,37.9681,-91.35487,P,PPLA2,US,MO,55,MO_055
796,4390221,Hermann,38.70421,-91.43738,P,PPLA2,US,MO,73,MO_073
780,4381866,Cole County,38.50541,-92.2816,A,ADM2,US,MO,51,MO_051
1656,4828677,Linn,38.48587,-91.85045,P,PPLA2,US,MO,151,MO_151
836,4406282,Rolla,37.95143,-91.77127,P,PPLA2,US,MO,161,MO_161
857,4413802,Waynesville,37.82865,-92.20072,P,PPLA2,US,MO,169,MO_169
853,4413085,Vienna,38.18671,-91.94711,P,PPLA2,US,MO,125,MO_125
849,4412325,Tuscumbia,38.23309,-92.45852,P,PPLA2,US,MO,131,MO_131
808,4394794,Lebanon,37.6806,-92.66379,P,PPLA2,US,MO,105,MO_105
767,4379025,Buffalo,37.64393,-93.09241,P,PPLA2,US,MO,59,MO_059
770,4379634,Camdenton,38.00809,-92.74463,P,PPLA2,US,MO,29,MO_029
764,4377835,Bolivar,37.61448,-93.41047,P,PPLA2,US,MO,167,MO_167
856,4413601,Warsaw,38.24308,-93.38187,P,PPLA2,US,MO,15,MO_015
797,4390229,Hermitage,37.94142,-93.31631,P,PPLA2,US,MO,85,MO_085
852,4413013,Versailles,38.43141,-92.84103,P,PPLA2,US,MO,141,MO_141
843,4408000,Sedalia,38.70446,-93.22826,P,PPLA2,US,MO,159,MO_159
814,4397211,Marshall,39.12308,-93.19687,P,PPLA2,US,MO,195,MO_195
785,4386332,Fayette,39.14587,-92.68379,P,PPLA2,US,MO,89,MO_089
769,4379545,California,38.62753,-92.56658,P,PPLA2,US,MO,135,MO_135
817,4398103,Mexico,39.16976,-91.88295,P,PPLA2,US,MO,7,MO_007
788,4387496,Fulton,38.84671,-91.94796,P,PPLA2,US,MO,27,MO_027
781,4381982,Columbia,38.95171,-92.33407,P,PPLA2,US,MO,19,MO_019
800,4391641,Huntsville,39.44059,-92.54518,P,PPLA2,US,MO,175,MO_175
765,4377957,Boonville,38.97364,-92.74324,P,PPLA2,US,MO,53,MO_053
805,4393535,Keytesville,39.43447000000001,-92.93825,P,PPLA2,US,MO,41,MO_041
771,4380145,Carrollton,39.35835,-93.49577,P,PPLA2,US,MO,33,MO_033
806,4393687,Kingston,39.64417,-94.03855,P,PPLA2,US,MO,25,MO_025
2078,5057562,Trenton,40.0789,-93.61661,P,PPLA2,US,MO,79,MO_079
777,4381104,Chillicothe,39.79529,-93.55244,P,PPLA2,US,MO,117,MO_117
2067,5054079,Bethany,40.26833,-94.02829,P,PPLA2,US,MO,81,MO_081
2076,5056943,Princeton,40.40084,-93.5805,P,PPLA2,US,MO,129,MO_129
811,4395447,Linneus,39.87863,-93.18882,P,PPLA2,US,MO,115,MO_115
2074,5056280,Milan,40.20224,-93.12521,P,PPLA2,US,MO,211,MO_211
2070,5055787,Kirksville,40.19475,-92.58325,P,PPLA2,US,MO,1,MO_001
812,4396767,Macon,39.74226,-92.47269,P,PPLA2,US,MO,121,MO_121
1670,4832684,Edina,40.16754,-92.17268,P,PPLA2,US,MO,103,MO_103
2075,5056350,Monticello,40.11838,-91.71211,P,PPLA2,US,MO,111,MO_111
844,4408350,Shelbyville,39.80587,-92.04156,P,PPLA2,US,MO,205,MO_205
827,4402381,Palmyra,39.79421,-91.52321,P,PPLA2,US,MO,127,MO_127
410,4247703,Quincy,39.9356,-91.40987,P,PPLA2,US,IL,1,IL_001
402,4245136,Mount Sterling,39.98727,-90.76346,P,PPLA2,US,IL,9,IL_009
1783,4886716,Carthage,40.41643,-91.13625,P,PPLA2,US,IL,67,IL_067
1800,4900817,Macomb,40.45921,-90.6718,P,PPLA2,US,IL,109,IL_109
1732,4864395,Lee County,40.64198,-91.47926,A,ADM2,US,IA,111,IA_111
2069,5055742,Kahoka,40.42032,-91.71961,P,PPLA2,US,MO,45,MO_045
2073,5056241,Memphis,40.45781,-92.17129,P,PPLA2,US,MO,199,MO_199
1714,4855967,Fairfield,41.00863,-91.96267,P,PPLA2,US,IA,101,IA_101
1753,4870380,Ottumwa,41.02001,-92.4113,P,PPLA2,US,IA,179,IA_179
2071,5055851,Lancaster,40.52086,-92.52797,P,PPLA2,US,MO,197,MO_197
2079,5057655,Unionville,40.47696,-93.00326,P,PPLA2,US,MO,171,MO_171
1681,4846529,Albia,41.02667,-92.80575,P,PPLA2,US,IA,135,IA_135
1694,4851140,Chariton,41.01389,-93.3066,P,PPLA2,US,IA,117,IA_117
1693,4850961,Centerville,40.73418,-92.87409,P,PPLA2,US,IA,7,IA_007
1701,4852755,Corydon,40.75695,-93.31882,P,PPLA2,US,IA,185,IA_185
1726,4861719,Indianola,41.35805,-93.55744,P,PPLA2,US,IA,181,IA_181
1778,4882259,Winterset,41.33082,-94.01384,P,PPLA2,US,IA,121,IA_121
1733,4864492,Leon,40.73972,-93.74772,P,PPLA2,US,IA,53,IA_053
1751,4870211,Osceola,41.03389,-93.7655,P,PPLA2,US,IA,39,IA_039
1741,4868092,Mount Ayr,40.71471,-94.23523,P,PPLA2,US,IA,159,IA_159
1704,4853078,Creston,41.0586,-94.36135,P,PPLA2,US,IA,175,IA_175
2068,5055199,Grant City,40.48749,-94.41107,P,PPLA2,US,MO,227,MO_227
791,4387569,Gallatin,39.91445,-93.96217,P,PPLA2,US,MO,61,MO_061
816,4397543,Maysville,39.88917,-94.3619,P,PPLA2,US,MO,63,MO_063
2066,5053875,Albany,40.24861,-94.33107,P,PPLA2,US,MO,75,MO_075
832,4403615,Plattsburg,39.56555,-94.44801,P,PPLA2,US,MO,49,MO_049
478,4267733,Atchison,39.56305,-95.12164,P,PPLA2,US,KS,5,KS_005
545,4280660,Troy,39.78305,-95.08997,P,PPLA2,US,KS,43,KS_043
838,4407010,Saint Joseph,39.76861,-94.84663,P,PPLA2,US,MO,21,MO_021
2072,5056172,Maryville,40.3461,-94.87247,P,PPLA2,US,MO,147,MO_147
842,4407665,Savannah,39.94166,-94.83025,P,PPLA2,US,MO,3,MO_003
824,4402011,Oregon,39.98694,-95.14498,P,PPLA2,US,MO,87,MO_087
1757,4872593,Red Oak,41.00972,-95.22555,P,PPLA2,US,IA,137,IA_137
1687,4848022,Bedford,40.66693,-94.72136,P,PPLA2,US,IA,173,IA_173
1697,4851762,Clarinda,40.73981,-95.038,P,PPLA2,US,IA,145,IA_145
1719,4859234,Greenfield,41.30527,-94.46135,P,PPLA2,US,IA,1,IA_001
1685,4847385,Atlantic,41.4036,-95.01388,P,PPLA2,US,IA,29,IA_029
1700,4852711,Corning,40.98999,-94.74081,P,PPLA2,US,IA,3,IA_003
1708,4853757,Denison,42.01777,-95.35528,P,PPLA2,US,IA,47,IA_047
1723,4859802,Harlan,41.65304,-95.32555,P,PPLA2,US,IA,165,IA_165
1686,4847421,Audubon,41.71804,-94.93249,P,PPLA2,US,IA,9,IA_009
1691,4850478,Carroll,42.06582,-94.86693,P,PPLA2,US,IA,27,IA_027
1721,4859491,Guthrie Center,41.67721,-94.5033,P,PPLA2,US,IA,77,IA_077
1728,4862482,Jefferson,42.01526,-94.37747,P,PPLA2,US,IA,73,IA_073
1689,4849051,Boone,42.0597,-93.88023,P,PPLA2,US,IA,15,IA_015
1680,4846398,Adel,41.61443,-94.01745,P,PPLA2,US,IA,49,IA_049
1755,4871782,Polk County,41.6855,-93.57353,A,ADM2,US,IA,153,IA_153
1744,4868620,Nevada,42.02277,-93.45243,P,PPLA2,US,IA,169,IA_169
1738,4866371,Marshalltown,42.04943,-92.90798,P,PPLA2,US,IA,127,IA_127
1746,4868907,Newton,41.69971,-93.04798,P,PPLA2,US,IA,99,IA_099
1740,4867775,Montezuma,41.58583,-92.52741,P,PPLA2,US,IA,157,IA_157
1730,4863705,Knoxville,41.32083,-93.10937,P,PPLA2,US,IA,125,IA_125
1752,4870239,Oskaloosa,41.29639,-92.64436,P,PPLA2,US,IA,123,IA_123
1688,4848854,Bloomfield,40.75169,-92.41491,P,PPLA2,US,IA,51,IA_051
1729,4863380,Keosauqua,40.73031,-91.96239,P,PPLA2,US,IA,177,IA_177
1763,4876384,Sigourney,41.33334,-92.20463,P,PPLA2,US,IA,107,IA_107
1772,4880731,Washington,41.29918,-91.69294,P,PPLA2,US,IA,183,IA_183
1742,4868205,Mount Pleasant,40.96364000000001,-91.55794,P,PPLA2,US,IA,87,IA_087
1806,4904872,Oquawka,40.93198,-90.94709,P,PPLA2,US,IL,71,IL_071
1771,4880620,Wapello,41.18142,-91.18543,P,PPLA2,US,IA,115,IA_115
1779,4883053,Aledo,41.19976,-90.74931,P,PPLA2,US,IL,131,IL_131
1690,4849826,Burlington,40.80754,-91.11292,P,PPLA2,US,IA,57,IA_057
1801,4902512,Monmouth,40.91143,-90.64736,P,PPLA2,US,IL,187,IL_187
1743,4868404,Muscatine,41.42447,-91.04321,P,PPLA2,US,IA,139,IA_139
1706,4853423,Davenport,41.52364,-90.57764,P,PPLA2,US,IA,163,IA_163
1815,4907907,Rock Island,41.50948,-90.57875,P,PPLA2,US,IL,161,IL_161
1791,4893392,Galesburg,40.94782,-90.37124,P,PPLA2,US,IL,95,IL_095
1782,4886374,Cambridge,41.30365,-90.1929,P,PPLA2,US,IL,73,IL_073
1819,4913799,Toulon,41.09365,-89.86483,P,PPLA2,US,IL,175,IL_175
1811,4905687,Peoria,40.69365,-89.58899,P,PPLA2,US,IL,143,IL_143
1810,4905599,Pekin,40.56754,-89.64066,P,PPLA2,US,IL,179,IL_179
1798,4899665,Lewistown,40.3931,-90.15484,P,PPLA2,US,IL,57,IL_057
422,4252071,Virginia,39.95116,-90.21234,P,PPLA2,US,IL,17,IL_017
1793,4895336,Havana,40.30004,-90.06095,P,PPLA2,US,IL,125,IL_125
