name,latitude,longitude,state,admin2_code,geonameid
Estherville,43.40163,-94.83276,IA,063,4855709
Fairfield,41.00863,-91.96267,IA,101,4855967
Forest City,43.26246,-93.63716,IA,189,4857406
Fort Dodge,42.49747,-94.16802,IA,187,4857486
Garner,43.10246,-93.60188,IA,081,4858117
Glenwood,41.04694,-95.74251,IA,129,4858479
Greenfield,41.30527,-94.46135,IA,001,4859234
Grundy Center,42.36165,-92.76853,IA,075,4859430
Guthrie Center,41.67721,-94.5033,IA,077,4859491
Hampton,42.74192,-93.20242,IA,069,4859658
Harlan,41.65304,-95.32555,IA,165,4859802
Ida Grove,42.34499,-95.47167,IA,093,4861464
Independence,42.4686,-91.88934,IA,019,4861620
Indianola,41.35805,-93.55744,IA,181,4861719
Iowa City,41.66113,-91.53017,IA,103,4862034
Jefferson,42.01526,-94.37747,IA,073,4862482
Keosauqua,40.73031,-91.96239,IA,177,4863380
Knoxville,41.32083,-93.10937,IA,125,4863705
Le Mars,42.79416,-96.16558,IA,149,4864337
Leon,40.73972,-93.74772,IA,053,4864492
Logan,41.64305,-95.7889,IA,085,4865287
Manchester,42.48415,-91.45543,IA,055,4865996
Maquoketa,42.06891,-90.66569,IA,097,4866164
Marengo,41.79806,-92.07074,IA,095,4866236
Marshalltown,42.04943,-92.90798,IA,127,4866371
Mason City,43.15357,-93.20104,IA,033,4866445
Montezuma,41.58583,-92.52741,IA,157,4867775
Mount Ayr,40.71471,-94.23523,IA,159,4868092
Mount Pleasant,40.96364,-91.55794,IA,087,4868205
Muscatine,41.42447,-91.04321,IA,139,4868404
Nevada,42.02277,-93.45243,IA,169,4868620
New Hampton,43.05914,-92.31768,IA,037,4868686
Newton,41.69971,-93.04798,IA,099,4868907
Northwood,43.44412,-93.22104,IA,195,4869369
Onawa,42.02665,-96.09724,IA,133,4870003
Orange City,43.00721,-96.05835,IA,167,4870083
Osage,43.28414,-92.81103,IA,131,4870184
Osceola,41.03389,-93.7655,IA,039,4870211
Oskaloosa,41.29639,-92.64436,IA,123,4870239
Ottumwa,41.02001,-92.4113,IA,179,4870380
Pocahontas,42.73553,-94.66915,IA,151,4871727
Primghar,43.08692,-95.62723,IA,141,4872189
Red Oak,41.00972,-95.22555,IA,137,4872593
Rock Rapids,43.42719,-96.17586,IA,119,4873354
Rockwell City,42.39526,-94.63387,IA,025,4873426
Sac City,42.4222,-94.98971,IA,161,4873884
Sidney,40.74833,-95.6475,IA,071,4876353
Sibley,43.39914,-95.75196,IA,143,4876378
Sigourney,41.33334,-92.20463,IA,107,4876384
Sioux City,42.49999,-96.40031,IA,193,4876523
Spencer,43.14136,-95.14444,IA,041,4877138
Spirit Lake,43.42218,-95.10222,IA,059,4877184
Storm Lake,42.64109,-95.20972,IA,021,4877655
Tipton,41.76974,-91.12793,IA,031,4878643
Toledo,41.99555,-92.57686,IA,171,4878703
Vinton,42.16861,-92.02351,IA,011,4880268
Wapello,41.18142,-91.18543,IA,115,4880620
Washington,41.29918,-91.69294,IA,183,4880731
Waterloo,42.49276,-92.34296,IA,013,4880889
Waukon,43.26942,-91.4757,IA,005,4880997
Waverly,42.72581,-92.47546,IA,017,4881024
Webster City,42.46942,-93.81605,IA,079,4881096
West Union,42.96276,-91.80822,IA,065,4881551
Winterset,41.33082,-94.01384,IA,121,4882259
Aledo,41.19976,-90.74931,IL,131,4883053
Belvidere,42.26391,-88.84427,IL,007,4884453
Bloomington,40.4842,-88.99369,IL,113,4885164
Cambridge,41.30365,-90.1929,IL,073,4886374
Carthage,40.41643,-91.13625,IL,067,4886716
Chicago,41.85003,-87.65005,IL,031,4887398
Clinton,40.15365,-88.96453,IL,039,4888217
Danville,40.12448,-87.63002,IL,183,4889426
Dixon,41.83892,-89.47955,IL,103,4889959
Eureka,40.72143,-89.27286,IL,203,4891310
Freeport,42.29669,-89.62123,IL,177,4893171
Galena,42.41667,-90.42902,IL,085,4893384
Galesburg,40.94782,-90.37124,IL,095,4893392
Geneva,41.88753,-88.30535,IL,089,4893591
Havana,40.30004,-90.06095,IL,125,4895336
Hennepin,41.2542,-89.34231,IL,155,4895580
Joliet,41.52519,-88.0834,IL,197,4898015
Kankakee,41.12003,-87.86115,IL,091,4898182
Lacon,41.02476,-89.4112,IL,123,4898920
Lewistown,40.3931,-90.15484,IL,057,4899665
Lincoln,40.14838,-89.36482,IL,107,4899822
Macomb,40.45921,-90.6718,IL,109,4900817
Monmouth,40.91143,-90.64736,IL,187,4902512
Monticello,40.02781,-88.5734,IL,147,4902567
Morris,41.35725,-88.42118,IL,063,4902706
Morrison,41.80975,-89.96512,IL,195,4902724
Mount Carroll,42.09502,-89.97818,IL,015,4902883
Oquawka,40.93198,-90.94709,IL,071,4904872
Oregon,42.01475,-89.33233,IL,141,4904898
Ottawa,41.34559,-88.84258,IL,099,4905006
Paxton,40.46031,-88.09532,IL,053,4905509
Pekin,40.56754,-89.64066,IL,179,4905599
Peoria,40.69365,-89.58899,IL,143,4905687
Petersburg,40.01172,-89.84817,IL,129,4905791
Pontiac,40.88087,-88.62978,IL,105,4906438
Princeton,41.36809,-89.46481,IL,011,4906818
Rock Island,41.50948,-90.57875,IL,161,4907907
Rockford,42.27113,-89.094,IL,201,4907959
Rushville,40.12116,-90.56318,IL,169,4908321
Sycamore,41.98892,-88.68675,IL,037,4913110
Toulon,41.09365,-89.86483,IL,175,4913799
Urbana,40.11059,-88.20727,IL,019,4914570
Watseka,40.77615,-87.73642,IL,075,4915703
Waukegan,42.36363,-87.84479,IL,097,4915734
Wheaton,41.86614,-88.10701,IL,043,4916288
Woodstock,42.31474,-88.4487,IL,111,4917123
Yorkville,41.64114,-88.44729,IL,093,4917298
Albion,41.3956,-85.42442,IN,113,4917523
Anderson,40.10532,-85.68025,IN,095,4917592
Angola,41.63477,-84.99941,IN,151,4917614
Auburn,41.36699,-85.05886,IN,033,4917712
Bluffton,40.73866,-85.17164,IN,179,4918234
Columbia City,41.15727,-85.48831,IN,183,4919203
Covington,40.1417,-87.39474,IN,045,4919349
Crawfordsville,40.04115,-86.87445,IN,107,4919381
Crown Point,41.41698,-87.36531,IN,089,4919451
Decatur,40.8306,-84.92913,IN,001,4919564
Delphi,40.58754,-86.67501,IN,015,4919624
Fort Wayne,41.1306,-85.12886,IN,003,4920423
Fowler,40.6167,-87.32085,IN,007,4920452
Frankfort,40.27948,-86.51084,IN,023,4920473
Goshen,41.58227,-85.83444,IN,039,4920808
Hartford City,40.45115,-85.36997,IN,009,4921229
Huntington,40.8831,-85.49748,IN,069,4921725
Kentland,40.77032,-87.4453,IN,111,4922267
Kokomo,40.48643,-86.1336,IN,067,4922388
Knox,41.29588,-86.62501,IN,149,4922418
Lafayette,40.4167,-86.87529,IN,157,4922462
Lagrange,41.64172,-85.41665,IN,087,4922472
Lebanon,40.04837,-86.46917,IN,011,4922673
Logansport,40.75448,-86.35667,IN,017,4922968
Marion,40.55837,-85.65914,IN,053,4923210
Monticello,40.74532,-86.76473,IN,181,4923745
Muncie,40.19338,-85.38636,IN,035,4924006
Noblesville,40.04559,-86.0086,IN,057,4924198
Peru,40.75365,-86.06888,IN,103,4924733
Plymouth,41.34366,-86.30973,IN,099,4924970
Portland,40.43449,-84.97775,IN,075,4925037
Rensselaer,40.9367,-87.15086,IN,073,4925311
Rochester,41.06476,-86.21583,IN,049,4925519
South Bend,41.68338,-86.25001,IN,141,4926563
Tipton,40.28226,-86.0411,IN,159,4927242
Valparaiso,41.47309,-87.06114,IN,127,4927537
Wabash,40.79782,-85.82054,IN,169,4927746
Warsaw,41.2381,-85.85305,IN,085,4927854
Williamsport,40.28837,-87.2939,IN,171,4928274
Winamac,41.05143,-86.60306,IN,131,4928313
Winchester,40.17199,-84.98135,IN,135,4928318
Barnstable,41.70011,-70.29947,MA,001,4929771
Dedham,42.24177,-71.16616,MA,021,4934664
Edgartown,41.38901,-70.51336,MA,007,4935645
Nantucket,41.28346,-70.09946,MA,019,4944903
Taunton,41.9001,-71.08977,MA,005,4952629
Worcester,42.26259,-71.80229,MA,027,4956184
Auburn,44.09785,-70.23117,ME,001,4956976
Bangor,44.80118,-68.77781,ME,019,4957280
Bath,43.91064,-69.8206,ME,023,4957570
Belfast,44.42591,-69.00642,ME,027,4957956
Ellsworth,44.54341,-68.41946,ME,009,4963692
Farmington,44.67062,-70.15117,ME,007,4964024
Houlton,46.12616,-67.8403,ME,003,4967563
Machias,44.71508,-67.46138,ME,029,4970888
Paris,44.25979,-70.50062,ME,017,4974617
Portland,43.65737,-70.2589,ME,005,4975802
Skowhegan,44.76506,-69.71922,ME,025,4978701
Wiscasset,44.00286,-69.6656,ME,015,4983359
Adrian,41.89755,-84.03717,MI,091,4983811
Allegan,42.5292,-85.8553,MI,005,4983989
Alpena,45.06168,-83.43275,MI,007,4984075
Ann Arbor,42.27756,-83.74088,MI,161,4984247
Atlanta,45.00473,-84.14389,MI,119,4984500
Bad Axe,43.80196,-83.00078,MI,063,4984692
Baldwin,43.90112,-85.85173,MI,085,4984802
Bay City,43.59447,-83.88886,MI,017,4985180
Bellaire,44.98028,-85.21117,MI,009,4985583
Bessemer,46.48134,-90.05295,MI,053,4985785
Beulah,44.63194,-86.09092,MI,019,4985887
Big Rapids,43.69808,-85.48366,MI,107,4986020
Cadillac,44.25195,-85.40116,MI,165,4987617
Caro,43.49073,-83.39885,MI,157,4988059
Cassopolis,41.91171,-86.01001,MI,027,4988232
Centreville,41.92338,-85.52832,MI,149,4988455
Charlevoix,45.31806,-85.2584,MI,029,4988575
Charlotte,42.56365,-84.83582,MI,045,4988584
Cheboygan,45.64696,-84.47448,MI,031,4988617
Coldwater,41.94033,-85.00052,MI,023,4989266
Corunna,42.98197,-84.11775,MI,155,4989686
Crystal Falls,46.09801,-88.33402,MI,071,4990121
Detroit,42.33143,-83.04575,MI,163,4990729
Eagle River,47.41381,-88.29566,MI,083,4991470
Escanaba,45.74525,-87.06458,MI,041,4992232
Flint,43.01253,-83.68746,MI,049,4992982
Gaylord,45.02751,-84.67475,MI,137,4993756
Gladwin,43.98085,-84.4864,MI,051,4993985
Grand Haven,43.06307,-86.22839,MI,139,4994325
Grand Rapids,42.96336,-85.66809,MI,081,4994358
Grayling,44.6614,-84.71475,MI,039,4994578
Harrison,44.01919,-84.79947,MI,035,4995403
Harrisville,44.6564,-83.29469,MI,001,4995424
Hart,43.69834,-86.36397,MI,127,4995436
Hastings,42.64587,-85.29084,MI,015,4995520
Hillsdale,41.92005,-84.63051,MI,059,4996107
Houghton,47.12187,-88.56901,MI,061,4996572
Howell,42.60726,-83.9294,MI,093,4996655
Ionia,42.98725,-85.07112,MI,067,4997191
Iron Mountain,45.82023,-88.06596,MI,043,4997232
Ithaca,43.2917,-84.6075,MI,057,4997346
Jackson,42.24587,-84.40135,MI,075,4997384
Kalamazoo,42.29171,-85.58723,MI,077,4997787
Kalkaska,44.73417,-85.17589,MI,079,4997805
L'Anse,46.7566,-88.45291,MI,013,4998431
Lake City,44.33529,-85.21505,MI,113,4998533
Lapeer,43.05142,-83.31883,MI,087,4998842
Leland,45.02305,-85.75981,MI,089,4999064
Ludington,43.95528,-86.45258,MI,105,5000306
Manistee,44.24445,-86.32425,MI,101,5000611
Manistique,45.95775,-86.24625,MI,153,5000625
Marquette,46.54354,-87.39542,MI,103,5000947
Marshall,42.27226,-84.96331,MI,025,5000996
Menominee,45.10776,-87.61427,MI,109,5001669
Midland,43.61558,-84.24721,MI,111,5001929
Mio,44.65224,-84.12973,MI,135,5002197
Monroe,41.91643,-83.39771,MI,115,5002344
Mount Clemens,42.59726,-82.87798,MI,099,5002656
Mount Pleasant,43.59781,-84.76751,MI,073,5002714
Munising,46.4112,-86.64926,MI,003,5003065
Muskegon,43.23418,-86.24839,MI,121,5003132
Newberry,46.355,-85.50956,MI,095,5003435
Ontonagon,46.87105,-89.31403,MI,131,5004520
Paw Paw,42.21782,-85.89112,MI,159,5005126
Petoskey,45.37334,-84.95533,MI,047,5005484
Pontiac,42.63892,-83.29105,MI,125,5006166
Port Huron,42.97086,-82.42491,MI,147,5006233
Reed City,43.87502,-85.51005,MI,133,5006946
Rogers City,45.4214,-83.81833,MI,141,5007477
Roscommon,44.49835,-84.59197,MI,143,5007585
Saginaw,43.41947,-83.95081,MI,145,5007989
Saint Ignace,45.86614,-84.72751,MI,097,5008224
Saint Johns,43.00114,-84.55915,MI,037,5008278
Saint Joseph,42.10976,-86.48002,MI,021,5008327
Sandusky,43.4203,-82.82966,MI,151,5008920
Sault Ste. Marie,46.4953,-84.34532,MI,033,5009004
Standish,43.98308,-83.95888,MI,011,5011020
Stanton,43.29253,-85.08141,MI,117,5011042
Tawas City,44.26946,-83.5147,MI,069,5011900
Traverse City,44.76306,-85.62063,MI,055,5012495
West Branch,44.27641,-84.23861,MI,129,5014413
White Cloud,43.5503,-85.772,MI,123,5014811
Ada,47.29969,-96.51535,MN,107,5015844
Aitkin,46.53301,-93.71025,MN,001,5015978
Albert Lea,43.64801,-93.36827,MN,047,5016024
Alexandria,45.88524,-95.37754,MN,041,5016108
Anoka,45.19774,-93.38718,MN,003,5016450
Austin,43.66663,-92.97464,MN,099,5016884
Bagley,47.52162,-95.39835,MN,029,5016990
Baudette,48.71247,-94.59993,MN,077,5017385
Bemidji,47.47356,-94.88028,MN,007,5017822
Benson,45.315,-95.6025,MN,151,5017882
Blue Earth,43.63746,-94.10218,MN,043,5018751
Brainerd,46.35802,-94.20083,MN,035,5019116
Breckenridge,46.26357,-96.58813,MN,167,5019168
Buffalo,45.17191,-93.87469,MN,171,5019588
Caledonia,43.63469,-91.49681,MN,055,5019936
Cambridge,45.57274,-93.22439,MN,059,5020068
Carlton,46.66383,-92.42491,MN,017,5020428
Center City,45.39385,-92.8166,MN,025,5020733
Chaska,44.78941,-93.60218,MN,019,5020938
Crookston,47.77414,-96.60812,MN,119,5023465
Detroit Lakes,46.81718,-95.84533,MN,005,5024237
Duluth,46.78327,-92.10658,MN,137,5024719
Elbow Lake,45.99413,-95.97672,MN,051,5025381
Elk River,45.30385,-93.56718,MN,141,5025471
Fairmont,43.65218,-94.46108,MN,091,5026114
Faribault,44.29496,-93.26883,MN,131,5026291
Fergus Falls,46.28302,-96.07756,MN,111,5026416
Foley,45.66469,-93.9097,MN,009,5027025
Gaylord,44.55302,-94.22053,MN,143,5027765
Glencoe,44.76913,-94.15164,MN,085,5028042
Glenwood,45.65024,-95.38976,MN,121,5028087
Grand Marais,47.75045,-90.33427,MN,031,5028500
Grand Rapids,47.23717,-93.53021,MN,061,5028537
Granite Falls,44.80996,-95.54558,MN,173,5028572
Hallock,48.77443,-96.94645,MN,069,5029154
Hastings,44.7433,-92.85243,MN,037,5029500
International Falls,48.60105,-93.41098,MN,071,5031404
Ivanhoe,44.4633,-96.24726,MN,081,5031626
Jackson,43.62079,-94.9886,MN,063,5031678
Le Center,44.38941,-93.73023,MN,079,5034299
Litchfield,45.12718,-94.52805,MN,093,5034813
Little Falls,45.97635,-94.3625,MN,097,5034970
Long Prairie,45.97469,-94.86558,MN,153,5035635
Luverne,43.65414,-96.21281,MN,133,5036062
Madison,45.00968,-96.19588,MN,073,5036210
Mahnomen,47.31524,-95.96865,MN,087,5036278
Mankato,44.15906,-94.00915,MN,013,5036420
Mantorville,44.06913,-92.75575,MN,039,5036461
Marshall,44.4469,-95.78835,MN,083,5036727
Milaca,45.7558,-93.65441,MN,095,5037456
Minneapolis,44.97997,-93.26384,MN,053,5037649
Montevideo,44.94803,-95.71701,MN,023,5038018
Moorhead,46.87386,-96.76951,MN,027,5038108
Mora,45.8769,-93.29384,MN,065,5038195
Morris,45.58607,-95.91394,MN,149,5038252
New Ulm,44.31246,-94.46053,MN,015,5039173
Olivia,44.77635,-94.98972,MN,129,5040195
Ortonville,45.30469,-96.44478,MN,011,5040365
Owatonna,44.08385,-93.22604,MN,147,5040647
Park Rapids,46.92218,-95.05863,MN,057,5040822
Pine City,45.82607,-92.96854,MN,115,5041525
Pipestone,44.00053,-96.31753,MN,117,5041752
Preston,43.67024,-92.08322,MN,045,5042330
Red Lake Falls,47.88219,-96.27421,MN,125,5042731
Red Wing,44.56247,-92.5338,MN,049,5042773
Redwood Falls,44.5394,-95.11694,MN,127,5042832
Rochester,44.02163,-92.4699,MN,109,5043473
Roseau,48.84609,-95.76277,MN,135,5043752
Saint Cloud,45.5608,-94.16249,MN,145,5044407
Saint James,43.98246,-94.62692,MN,165,5044563
Saint Peter,44.32358,-93.95801,MN,103,5045517
Shakopee,44.79802,-93.5269,MN,139,5046997
Slayton,43.98774,-95.75585,MN,101,5047587
Stillwater,45.05636,-92.80604,MN,163,5048814
Thief River Falls,48.11914,-96.18115,MN,113,5049970
Two Harbors,47.02271,-91.67073,MN,075,5050817
Wabasha,44.38386,-92.03294,MN,157,5051594
Wadena,46.44246,-95.13614,MN,159,5051659
Walker,47.10135,-94.58722,MN,021,5051735
Warren,48.19664,-96.77284,MN,089,5051875
Waseca,44.07774,-93.50744,MN,161,5051902
Wheaton,45.80441,-96.49923,MN,155,5052600
Willmar,45.12191,-95.04334,MN,067,5052916
Windom,43.86635,-95.11694,MN,033,5053084
Winona,44.04996,-91.63932,MN,169,5053156
Worthington,43.61996,-95.5964,MN,105,5053460
Albany,40.24861,-94.33107,MO,075,5053875
Bethany,40.26833,-94.02829,MO,081,5054079
Grant City,40.48749,-94.41107,MO,227,5055199
Kahoka,40.42032,-91.71961,MO,045,5055742
Kirksville,40.19475,-92.58325,MO,001,5055787
Lancaster,40.52086,-92.52797,MO,197,5055851
Maryville,40.3461,-94.87247,MO,147,5056172
Memphis,40.45781,-92.17129,MO,199,5056241
Milan,40.20224,-93.12521,MO,211,5056280
Monticello,40.11838,-91.71211,MO,111,5056350
Princeton,40.40084,-93.5805,MO,129,5056943
Rock Port,40.41111,-95.51693,MO,005,5057058
Trenton,40.0789,-93.61661,MO,079,5057562
Unionville,40.47696,-93.00326,MO,171,5057655
Ashley,46.03414,-99.3715,ND,051,5058135
Cando,48.48667,-99.20986,ND,095,5058534
Carrington,47.44972,-99.12622,ND,031,5058552
Cavalier,48.79388,-97.62231,ND,067,5058568
Cooperstown,47.44444,-98.12398,ND,039,5058701
Devils Lake,48.11278,-98.86512,ND,071,5058868
Ellendale,46.00275,-98.52705,ND,021,5059052
Fargo,46.87719,-96.7898,ND,017,5059163
Fessenden,47.64917,-99.62929,ND,103,5059181
Finley,47.51416,-97.83593,ND,091,5059192
Forman,46.10774,-97.63649,ND,081,5059237
Grafton,48.41221,-97.41063,ND,099,5059419
Grand Forks,47.92526,-97.03285,ND,035,5059429
Hillsboro,47.40387,-97.06203,ND,097,5059660
Jamestown,46.91054,-98.70844,ND,093,5059836
Lakota,48.04278,-98.33621,ND,063,5060055
Langdon,48.76,-98.36817,ND,019,5060071
Lisbon,46.44163,-97.68121,ND,073,5060162
Napoleon,46.50831,-99.77122,ND,047,5060572
Minnewaukan,48.07139,-99.25236,ND,005,5060591
New Rockford,47.68,-99.1379,ND,027,5060614
Rolla,48.85778,-99.61792,ND,079,5061159
Rugby,48.36889,-99.99625,ND,069,5061221
Steele,46.85471,-99.91594,ND,043,5062036
Valley City,46.92331,-98.00315,ND,003,5062292
Wahpeton,46.26524,-96.60591,ND,077,5062355
Ainsworth,42.55,-99.86262,NE,017,5062769
Albion,41.69084,-98.00367,NE,011,5062806
Alma,40.09751,-99.36204,NE,083,5062898
Auburn,40.39278,-95.83889,NE,127,5063318
Aurora,40.86723,-98.00422,NE,081,5063342
Bartlett,41.88529,-98.5523,NE,183,5063518
Bassett,42.58583,-99.53789,NE,149,5063540
Beatrice,40.26806,-96.74697,NE,067,5063646
Beaver City,40.13751,-99.82956,NE,065,5063678
Blair,41.54444,-96.12502,NE,177,5064236
Brewster,41.93889,-99.86485,NE,009,5064587
Broken Bow,41.40195,-99.63928,NE,041,5064638
Burwell,41.78167,-99.13315,NE,071,5064937
Butte,42.91139,-98.84926,NE,015,5064972
Center,42.60945,-97.87673,NE,107,5065392
Central City,41.11585,-98.00172,NE,121,5065429
Clay Center,40.52168,-98.05533,NE,035,5065817
Columbus,41.42973,-97.36838,NE,141,5066001
Dakota City,42.41555,-96.41836,NE,043,5066637
David City,41.25279,-97.13004,NE,023,5066700
Elwood,40.59028,-99.86095,NE,073,5067646
Fairbury,40.13722,-97.18059,NE,095,5067896
Falls City,40.06084,-95.60193,NE,147,5068052
Franklin,40.09612,-98.95258,NE,061,5068640
Fremont,41.43333,-96.49808,NE,053,5068725
Fullerton,41.36335,-97.96923,NE,125,5068818
Geneva,40.52695,-97.59588,NE,059,5068953
Grand Island,40.92501,-98.34201,NE,079,5069297
Greeley,41.54862,-98.53118,NE,077,5069395
Hartington,42.6225,-97.2645,NE,027,5069753
Hastings,40.58612,-98.38839,NE,001,5069802
Hebron,40.16639,-97.58588,NE,169,5069928
Holdrege,40.44029,-99.36982,NE,137,5070216
Kearney,40.69946,-99.08148,NE,019,5071348
Lexington,40.78084,-99.7415,NE,047,5071934
Loup City,41.27557,-98.96675,NE,163,5072374
Madison,41.82834,-97.45505,NE,119,5072532
Minden,40.49863,-98.94786,NE,099,5073225
Nebraska City,40.67667,-95.85917,NE,131,5073661
Neligh,42.12862,-98.02979,NE,003,5073735
Nelson,40.20168,-98.06782,NE,129,5073754
O'Neill,42.45778,-98.64759,NE,089,5074259
Omaha,41.25626,-95.94043,NE,055,5074472
Ord,41.60334,-98.9262,NE,175,5074567
Osceola,41.17974,-97.54755,NE,143,5074610
Papillion,41.15444,-96.04224,NE,153,5074792
Pawnee City,40.10833,-96.15445,NE,133,5074889
Pender,42.11416,-96.70726,NE,173,5074969
Pierce,42.19917,-97.52672,NE,139,5075148
Plattsmouth,41.01139,-95.88223,NE,025,5075348
Ponca,42.5625,-96.70559,NE,051,5075615
Red Cloud,40.0889,-98.5195,NE,181,5076060
Saint Paul,41.21473,-98.45812,NE,093,5077237
Schuyler,41.44723,-97.05948,NE,037,5078641
Seward,40.90695,-97.09892,NE,159,5078792
Stanton,41.95028,-97.22393,NE,167,5079541
Springview,42.82444,-99.74901,NE,103,5079617
Taylor,41.77028,-99.37872,NE,115,5080066
Tecumseh,40.36667,-96.19612,NE,097,5080098
Tekamah,41.77832,-96.22113,NE,021,5080113
Wahoo,41.21139,-96.6203,NE,155,5081245
Wayne,42.23056,-97.01782,NE,179,5081454
West Point,41.84167,-96.70864,NE,039,5081666
Wilber,40.48139,-96.96058,NE,151,5081848
York,40.86807,-97.592,NE,185,5082331
Brentwood,42.9787,-71.07284,NH,015,5083780
Dover,43.19786,-70.87367,NH,017,5085520
Keene,42.93369,-72.27814,NH,005,5088262
Laconia,43.52785,-71.47035,NH,001,5088438
Lancaster,44.48895,-71.56925,NH,007,5088529
Newport,43.36535,-72.17342,NH,019,5090256
North Haverhill,44.09034,-72.02648,NH,009,5090375
Ossipee,43.68536,-71.11673,NH,003,5090683
Belvidere,40.82982,-75.07767,NJ,041,5095571
Elizabeth,40.66399,-74.2107,NJ,039,5097598
Flemington,40.51233,-74.85933,NJ,019,5098124
Freehold,40.26011,-74.27376,NJ,025,5098278
Hackensack,40.88593,-74.04347,NJ,003,5098706
Jersey City,40.72816,-74.07764,NJ,017,5099836
Morristown,40.79677,-74.48154,NJ,027,5101427
New Brunswick,40.48622,-74.45182,NJ,023,5101717
Newark,40.73566,-74.17237,NJ,013,5101798
Newton,41.05815,-74.75267,NJ,037,5101848
Paterson,40.91677,-74.17181,NJ,031,5102466
Somerville,40.57427,-74.60988,NJ,035,5104774
Albion,43.24645,-78.19363,NY,073,5106862
Auburn,42.93173,-76.56605,NY,011,5107505
Ballston Spa,43.00091,-73.84901,NY,091,5107812
Batavia,42.99812,-78.18752,NY,037,5108093
Bath,42.33702,-77.31776,NY,101,5108110
Belmont,42.22312,-78.03445,NY,003,5108728
Binghamton,42.09869,-75.91797,NY,007,5109177
The Bronx,40.84985,-73.86641,NY,005,5110266
Brooklyn,40.6501,-73.94958,NY,047,5110302
Buffalo,42.88645,-78.87837,NY,029,5110629
Canandaigua,42.87423,-77.28804,NY,069,5111405
Canton,44.59562,-75.16909,NY,089,5111484
Carmel,41.43009,-73.68013,NY,079,5111576
Catskill,42.21731,-73.86457,NY,039,5111833
Cooperstown,42.70048,-74.92426,NY,077,5113664
Cortland,42.60118,-76.18048,NY,023,5113790
Delhi,42.27814,-74.91599,NY,025,5114824
Elizabethtown,44.21616,-73.59097,NY,031,5116380
Elmira,42.0898,-76.80773,NY,015,5116497
Fonda,42.95452,-74.37652,NY,057,5117529
Fort Edward,43.26702,-73.58456,NY,115,5117657
Geneseo,42.7959,-77.81695,NY,051,5118394
Goshen,41.40204,-74.32432,NY,071,5118920
Herkimer,43.02563,-74.98599,NY,043,5120545
Hudson,42.25286,-73.79096,NY,021,5121509
Ithaca,42.44063,-76.49661,NY,109,5122432
Johnstown,43.00674,-74.36764,NY,035,5122833
Kingston,41.92704,-73.99736,NY,111,5123477
Lake Pleasant,43.4709,-74.41265,NY,041,5123834
Little Valley,42.25256,-78.80559,NY,009,5124889
Lockport,43.17061,-78.69031,NY,063,5125011
Lowville,43.78674,-75.49185,NY,049,5125461
Lyons,43.06423,-76.99025,NY,117,5125554
Malone,44.84866,-74.2949,NY,033,5125717
Manhattan,40.78343,-73.96625,NY,061,5125771
Mayville,42.25395,-79.50449,NY,013,5126287
Mineola,40.74927,-73.64068,NY,059,5127134
Monticello,41.65565,-74.68933,NY,105,5127359
New City,41.1476,-73.98931,NY,087,5128481
Norwich,42.53118,-75.52351,NY,017,5129359
Oswego,43.45535,-76.5105,NY,075,5130081
Owego,42.10341,-76.26215,NY,107,5130273
Penn Yan,42.6609,-77.05386,NY,123,5130915
Plattsburgh,44.69949,-73.45291,NY,019,5131692
Poughkeepsie,41.70037,-73.92097,NY,027,5132143
Queens,40.68149,-73.83652,NY,081,5133273
Queensbury,43.37729,-73.61317,NY,113,5133279
Riverhead,40.91704,-72.66204,NY,103,5133926
Rochester,43.15478,-77.61556,NY,055,5134086
Schenectady,42.81424,-73.93957,NY,093,5136454
Schoharie,42.66591,-74.30958,NY,095,5136494
Staten Island,40.56233,-74.13986,NY,085,5139568
Syracuse,43.04812,-76.14742,NY,067,5140405
Troy,42.72841,-73.69179,NY,083,5141502
Utica,43.1009,-75.23266,NY,065,5142056
Wampsville,43.07535,-75.70685,NY,053,5143186
Warsaw,42.74006,-78.13279,NY,121,5143282
Waterloo,42.90479,-76.86274,NY,099,5143380
Watertown,43.97478,-75.91076,NY,045,5143396
Watkins Glen,42.38063,-76.87329,NY,097,5143419
White Plains,41.03399,-73.76291,NY,119,5144336
Akron,41.08144,-81.51901,OH,153,5145476
Ashland,40.86867,-82.31822,OH,005,5146055
Bellefontaine,40.36116,-83.75966,OH,091,5146965
Bowling Green,41.37477,-83.65132,OH,173,5147968
Bryan,41.47477,-84.55245,OH,171,5148533
Bucyrus,40.80839,-82.97546,OH,033,5148635
Cadiz,40.27285,-80.99676,OH,067,5148855
Cambridge,40.03118,-81.58846,OH,059,5149007
Canton,40.79895,-81.37845,OH,151,5149222
Carrollton,40.57284,-81.08565,OH,019,5149327
Celina,40.54894,-84.57023,OH,107,5149493
Chardon,41.61422,-81.14899,OH,055,5149818
Cleveland,41.4995,-81.69541,OH,035,5150529
Coshocton,40.27202,-81.85958,OH,031,5151186
Defiance,41.28449,-84.35578,OH,039,5151861
Delaware,40.29867,-83.06797,OH,041,5151891
Elyria,41.36838,-82.10765,OH,093,5153207
Findlay,41.04422,-83.64993,OH,063,5153924
Fremont,41.35033,-83.12186,OH,143,5155207
Greenville,40.10283,-84.63301,OH,037,5156493
Jefferson,41.73867,-80.76981,OH,007,5159071
Kenton,40.647,-83.60965,OH,065,5159554
