name,latitude,longitude,state,admin2_code,geonameid
Greene County,39.69148,-83.88989,OH,057,4513280
Hamilton County,39.19553,-84.54277,OH,061,4513583
Highland County,39.18474,-83.60097,OH,071,4514204
Hocking County,39.49702,-82.47925,OH,073,4514358
Jackson County,39.01967,-82.61838,OH,079,4515328
Lawrence County,38.59847,-82.53675,OH,087,4516351
Madison County,39.89403,-83.4002,OH,097,4517365
Meigs County,39.08224,-82.0229,OH,105,4518038
Monroe County,39.72735,-81.08292,OH,111,4518563
Montgomery County,39.75459,-84.29068,OH,113,4518598
Morgan County,39.62037,-81.85266,OH,115,4518677
Muskingum County,39.96542,-81.94438,OH,119,4519300
Noble County,39.76596,-81.45556,OH,121,4519808
Perry County,39.73715,-82.23614,OH,127,4521093
Pickaway County,39.64194,-83.02439,OH,129,4521196
Pike County,39.07737,-83.06685,OH,131,4521245
Preble County,39.74157,-84.64802,OH,135,4521907
Ross County,39.33763,-83.05703,OH,141,4522889
Scioto County,38.80396,-82.99283,OH,145,4524221
Vinton County,39.25099,-82.48535,OH,163,4527250
Warren County,39.42758,-84.16676,OH,165,4527624
Washington County,39.45532,-81.49525,OH,167,4527654
Adair County,35.88393,-94.65868,OK,001,4529106
Alfalfa County,36.73098,-98.324,OK,003,4529227
Atoka County,34.37372,-96.03783,OK,005,4529605
Beckham County,35.26871,-99.68192,OK,009,4530237
Blaine County,35.87525,-98.43346,OK,011,4530876
Bryan County,33.9623,-96.25975,OK,013,4531565
Caddo County,35.17438,-98.37515,OK,015,4531901
Canadian County,35.54244,-97.98238,OK,017,4532136
Carter County,34.25086,-97.28579,OK,019,4532398
Cherokee County,35.90663,-94.99966,OK,021,4532932
Choctaw County,34.02662,-95.55214,OK,023,4533135
Cleveland County,35.20302,-97.32641,OK,027,4533690
Coal County,34.58819,-96.29786,OK,029,4533759
Comanche County,34.6621,-98.47166,OK,031,4533932
Cotton County,34.29024,-98.37223,OK,033,4534159
Craig County,36.76176,-95.2085,OK,035,4534416
Creek County,35.90268,-96.37094,OK,037,4534444
Custer County,35.63886,-99.0015,OK,039,4534674
Delaware County,36.4082,-94.80265,OK,041,4534948
Dewey County,35.98766,-99.00789,OK,043,4535054
Ellis County,36.21836,-99.7546,OK,045,4535845
Garfield County,36.37906,-97.78272,OK,047,4537472
Garvin County,34.70457,-97.30932,OK,049,4537513
Grady County,35.01694,-97.88411,OK,051,4537854
Grant County,36.79614,-97.78616,OK,053,4537914
Greer County,34.9357,-99.5608,OK,055,4538074
Harmon County,34.74412,-99.84628,OK,057,4538322
Harper County,36.78873,-99.66736,OK,059,4538342
Haskell County,35.22482,-95.1166,OK,061,4538431
Hughes County,35.04834,-96.25024,OK,063,4539140
Jackson County,34.58797,-99.41476,OK,065,4539499
Jefferson County,34.11101,-97.83585,OK,067,4539571
Johnston County,34.31649,-96.66066,OK,069,4539716
Kay County,36.81801,-97.14392,OK,071,4540074
Kingfisher County,35.94539,-97.94211,OK,073,4540316
Kiowa County,34.91637,-98.98087,OK,075,4540342
Latimer County,34.87606,-95.25042,OK,077,4540696
Le Flore County,34.9003,-94.70339,OK,079,4540759
Lincoln County,35.703,-96.88092,OK,081,4541067
Logan County,35.91934,-97.44332,OK,083,4541599
Love County,33.94986,-97.24418,OK,085,4541812
Major County,36.31164,-98.53595,OK,093,4542080
Marshall County,34.02449,-96.76913,OK,095,4542194
Mayes County,36.30188,-95.23085,OK,097,4542291
McClain County,35.00934,-97.4443,OK,087,4542393
McCurtain County,34.11529,-94.77133,OK,089,4542417
McIntosh County,35.37366,-95.66684,OK,091,4542456
Murray County,34.48233,-97.06792,OK,099,4543314
Muskogee County,35.61613,-95.37953,OK,101,4543342
Noble County,36.3886,-97.23051,OK,103,4543736
Nowata County,36.79848,-95.6174,OK,105,4544026
Okfuskee County,35.46546,-96.3228,OK,107,4544284
Oklahoma County,35.55152,-97.4072,OK,109,4544356
Okmulgee County,35.64666,-95.96431,OK,111,4544386
Osage County,36.62919,-96.39849,OK,113,4547304
Ottawa County,36.83551,-94.81044,OK,115,4547357
Pawnee County,36.31693,-96.6993,OK,117,4547688
Payne County,36.07732,-96.97577,OK,119,4547701
Pittsburg County,34.92391,-95.7484,OK,121,4548102
Pontotoc County,34.728,-96.68444,OK,123,4548292
Pottawatomie County,35.20672,-96.9483,OK,125,4548371
Pushmataha County,34.4162,-95.37579,OK,127,4548586
Roger Mills County,35.68839,-99.69569,OK,129,4549635
Rogers County,36.37157,-95.60436,OK,131,4549638
Seminole County,35.16749,-96.61552,OK,133,4551046
Sequoyah County,35.49535,-94.75524,OK,135,4551067
Stephens County,34.48559,-97.85148,OK,137,4552182
Tillman County,34.37285,-98.92424,OK,141,4553073
Tulsa County,36.12108,-95.94148,OK,143,4553440
Wagoner County,35.9611,-95.52118,OK,145,4554551
Washington County,36.71524,-95.90437,OK,147,4554708
Washita County,35.29038,-98.99223,OK,149,4554753
Woods County,36.76694,-98.86512,OK,151,4556038
Woodward County,36.42267,-99.26497,OK,153,4556051
Adams County,39.87145,-77.21789,PA,001,4556228
Abbeville County,34.22257,-82.45871,SC,001,4568959
Aiken County,33.54437,-81.63474,SC,003,4569073
Allendale County,32.98811,-81.3582,SC,005,4569210
Anderson County,34.51909,-82.63788,SC,007,4569313
Bamberg County,33.21477,-81.05423,SC,009,4569930
Barnwell County,33.26606,-81.43502,SC,011,4570020
Beaufort County,32.35706,-80.69217,SC,013,4570292
Berkeley County,33.19768,-79.95099,SC,015,4570707
Calhoun County,33.67486,-80.78028,SC,017,4573075
Charleston County,32.74917,-79.94202,SC,019,4574328
Cherokee County,35.0482,-81.62039,SC,021,4574428
Chester County,34.69206,-81.15953,SC,023,4574531
Chesterfield County,34.63978,-80.15872,SC,025,4574554
Clarendon County,33.66581,-80.2164,SC,027,4574857
Colleton County,32.84343,-80.64968,SC,029,4575230
Darlington County,34.33235,-79.95769,SC,031,4576323
Dillon County,34.39152,-79.37893,SC,033,4576657
Dorchester County,33.07949,-80.40556,SC,035,4576822
Edgefield County,33.77229,-81.96658,SC,037,4577533
Fairfield County,34.39511,-81.12123,SC,039,4578064
Florence County,34.02439,-79.70282,SC,041,4578745
Georgetown County,33.41275,-79.29934,SC,043,4579666
Greenville County,34.89431,-82.37072,SC,045,4580549
Greenwood County,34.15383,-82.12593,SC,047,4580575
Hampton County,32.77628,-81.1407,SC,049,4580988
Horry County,33.90448,-78.97615,SC,051,4582287
Jasper County,32.42195,-81.02327,SC,053,4583318
Kershaw County,34.33876,-80.59026,SC,055,4583989
Lancaster County,34.6867,-80.70543,SC,057,4584561
Laurens County,34.48357,-82.00593,SC,059,4584742
Lee County,34.16329,-80.25452,SC,061,4584845
Lexington County,33.90233,-81.27219,SC,063,4585002
Marion County,34.08006,-79.36251,SC,067,4586272
Marlboro County,34.60199,-79.67863,SC,069,4586301
McCormick County,33.89955,-82.30988,SC,065,4586645
Newberry County,34.28981,-81.60012,SC,071,4589213
Oconee County,34.75351,-83.06588,SC,073,4589892
Orangeburg County,33.43899,-80.8003,SC,075,4590186
Pickens County,34.88752,-82.72532,SC,077,4590954
Richland County,34.0218,-80.90304,SC,079,4592843
Saluda County,34.00614,-81.72692,SC,081,4594698
Spartanburg County,34.93126,-81.99068,SC,083,4597204
Sumter County,33.91617,-80.38232,SC,085,4597954
Union County,34.68928,-81.61942,SC,087,4599283
Williamsburg County,33.61993,-79.72771,SC,089,4601150
York County,34.97475,-81.18442,SC,091,4601709
Anderson County,36.11844,-84.19846,TN,001,4602643
Benton County,36.06978,-88.06827,TN,005,4605583
Bledsoe County,35.59642,-85.20516,TN,007,4607097
Blount County,35.68724,-83.92553,TN,009,4607192
Bradley County,35.15411,-84.8596,TN,011,4608185
Cannon County,35.80868,-86.06174,TN,015,4611179
Carroll County,35.97317,-88.45026,TN,017,4611490
Carter County,36.29272,-82.12743,TN,019,4611599
Cheatham County,36.26117,-87.08678,TN,021,4612891
Chester County,35.42175,-88.61346,TN,023,4613057
Claiborne County,36.48585,-83.66042,TN,025,4613750
Clay County,36.55116,-85.54386,TN,027,4613912
Cocke County,35.92542,-83.12116,TN,029,4614441
Coffee County,35.49062,-86.07476,TN,031,4614466
Crockett County,35.81354,-89.13953,TN,033,4616263
Cumberland County,35.95039,-84.99835,TN,035,4616678
Davidson County,36.17069,-86.77753,TN,037,4617305
DeKalb County,35.97986,-85.83275,TN,041,4617573
Decatur County,35.60302,-88.10877,TN,039,4617654
Dickson County,36.14905,-87.35666,TN,043,4618068
Dyer County,36.05906,-89.41377,TN,045,4619773
Fayette County,35.19708,-89.41437,TN,047,4621908
Fentress County,36.38049,-84.93246,TN,049,4621984
Franklin County,35.15496,-86.09218,TN,051,4623574
Gibson County,35.99661,-88.93262,TN,053,4624666
Giles County,35.20215,-87.03478,TN,055,4624737
Grainger County,36.27625,-83.50962,TN,057,4625620
Greene County,36.17536,-82.84582,TN,059,4626324
Grundy County,35.38837,-85.72258,TN,061,4626743
Hamblen County,36.21715,-83.26666,TN,063,4627251
Hamilton County,35.18086,-85.16479,TN,065,4627306
Hancock County,36.52365,-83.22183,TN,067,4627427
Hardeman County,35.20687,-88.99308,TN,069,4627590
Hardin County,35.19868,-88.18448,TN,071,4627625
Hawkins County,36.44117,-82.94468,TN,073,4628325
Haywood County,35.58322,-89.28384,TN,075,4628456
Henderson County,35.65426,-88.38799,TN,077,4628715
Henry County,36.33183,-88.30122,TN,079,4628829
Hickman County,35.80325,-87.47331,TN,081,4629047
Houston County,36.28597,-87.71704,TN,083,4630950
Humphreys County,36.04082,-87.77563,TN,085,4631309
Jackson County,36.35921,-85.67315,TN,087,4632660
Jefferson County,36.05099,-83.44631,TN,089,4632934
Johnson County,36.45494,-81.85175,TN,091,4633430
Knox County,35.99322,-83.93709,TN,093,4634931
Lake County,36.33538,-89.49347,TN,095,4635138
Lauderdale County,35.76101,-89.63144,TN,097,4635615
Lawrence County,35.21727,-87.39559,TN,099,4635830
Lewis County,35.52728,-87.4931,TN,101,4636403
Lincoln County,35.14052,-86.58894,TN,103,4636884
Loudon County,35.73478,-84.31187,TN,105,4638283
Macon County,36.53203,-86.00727,TN,111,4638991
Madison County,35.60814,-88.83847,TN,113,4639045
Marion County,35.12935,-85.62203,TN,115,4639514
Marshall County,35.46886,-86.76502,TN,117,4639630
Maury County,35.61694,-87.07701,TN,119,4640041
McMinn County,35.42475,-84.61747,TN,107,4640873
McNairy County,35.17545,-88.56364,TN,109,4640921
Meigs County,35.51283,-84.81339,TN,121,4641148
Monroe County,35.44265,-84.25279,TN,123,4642365
Montgomery County,36.49686,-87.38289,TN,125,4642445
Moore County,35.28462,-86.35877,TN,127,4642600
Morgan County,36.13502,-84.6492,TN,129,4642752
Obion County,36.35825,-89.1488,TN,131,4646779
Overton County,36.345,-85.28808,TN,133,4647552
Perry County,35.64263,-87.85897,TN,135,4648830
Pickett County,36.55841,-85.07499,TN,137,4649175
Polk County,35.1199,-84.5233,TN,139,4650495
Putnam County,36.14083,-85.49519,TN,141,4651744
Rhea County,35.60871,-84.9244,TN,143,4652809
Roane County,35.84786,-84.52324,TN,145,4653455
Robertson County,36.52546,-86.87057,TN,147,4653638
Rutherford County,35.8427,-86.41674,TN,149,4654962
Scott County,36.42854,-84.50352,TN,151,4656214
Sequatchie County,35.37115,-85.41059,TN,153,4656461
Sevier County,35.78466,-83.52418,TN,155,4656568
Shelby County,35.184,-89.8956,TN,157,4657046
Smith County,36.25053,-85.95671,TN,159,4658423
Stewart County,36.5011,-87.83846,TN,161,4660056
Sullivan County,36.51292,-82.30414,TN,163,4660813
Sumner County,36.46941,-86.46036,TN,165,4661017
Tipton County,35.49687,-89.75924,TN,167,4662784
Trousdale County,36.39204,-86.15675,TN,169,4663355
Unicoi County,36.11082,-82.43224,TN,171,4663934
Union County,36.28787,-83.83751,TN,173,4664043
Van Buren County,35.69598,-85.45261,TN,175,4664489
Warren County,35.67868,-85.7785,TN,177,4665884
Washington County,36.2933,-82.49743,TN,179,4665975
Wayne County,35.23992,-87.78801,TN,181,4666233
Weakley County,36.2983,-88.71774,TN,183,4666265
White County,35.92635,-85.45518,TN,185,4667226
Williamson County,35.89378,-86.8986,TN,187,4668054
Wilson County,36.15486,-86.29763,TN,189,4668271
Anderson County,31.81333,-95.65255,TX,001,4670756
Angelina County,31.25476,-94.61185,TX,005,4670841
Aransas County,28.01501,-97.07382,TX,007,4671133
Archer County,33.61525,-98.68765,TX,009,4671180
Atascosa County,28.89352,-98.52713,TX,013,4671531
Austin County,29.88702,-96.27791,TX,015,4671673
Bandera County,29.74721,-99.24624,TX,019,4672172
Bastrop County,30.10361,-97.31201,TX,021,4672581
Baylor County,33.61649,-99.21351,TX,023,4672691
Bee County,28.41739,-97.74119,TX,025,4673147
Bell County,31.03767,-97.4782,TX,027,4673310
Bexar County,29.44896,-98.52002,TX,029,4674023
Blanco County,30.26638,-98.39987,TX,031,4674915
Bosque County,31.9004,-97.63435,TX,035,4675728
Bowie County,33.44576,-94.42332,TX,037,4675805
Brazoria County,29.16783,-95.43426,TX,039,4676137
Brazos County,30.6608,-96.30239,TX,041,4676153
Brooks County,27.03157,-98.21872,TX,047,4676547
Brown County,31.77426,-98.99979,TX,049,4676632
Burleson County,30.49248,-96.62146,TX,051,4677558
Burnet County,30.7883,-98.18245,TX,053,4677612
Caldwell County,29.83712,-97.62,TX,055,4678113
Calhoun County,28.43911,-96.61507,TX,057,4678165
Callahan County,32.29766,-99.37349,TX,059,4678206
Cameron County,26.1515,-97.45286,TX,061,4678364
Camp County,32.97322,-94.97848,TX,063,4678446
Cass County,33.07754,-94.34359,TX,067,4679435
Chambers County,29.70826,-94.67138,TX,071,4680335
Cherokee County,31.83695,-95.16518,TX,073,4680611
Clay County,33.78553,-98.2085,TX,077,4681782
Coleman County,31.77321,-99.45364,TX,083,4682392
Collin County,33.18791,-96.57237,TX,085,4682500
Colorado County,29.62082,-96.52628,TX,089,4682626
Comal County,29.80818,-98.27825,TX,091,4682688
Comanche County,31.94798,-98.55826,TX,093,4682707
Concho County,31.3265,-99.86396,TX,095,4682862
Cooke County,33.63919,-97.21262,TX,097,4683066
Coryell County,31.39091,-97.7992,TX,099,4683477
Dallas County,32.76663,-96.77787,TX,113,4684904
DeWitt County,29.08208,-97.35678,TX,123,4685527
Delta County,33.38629,-95.67227,TX,119,4685841
Denton County,33.20526,-97.11697,TX,121,4685912
Dimmit County,28.42254,-99.75673,TX,127,4686231
Duval County,27.68133,-98.50891,TX,131,4687437
Eastland County,32.32707,-98.83232,TX,133,4688072
Ellis County,32.34843,-96.79448,TX,139,4688864
Erath County,32.23626,-98.21797,TX,143,4689391
Falls County,31.25327,-96.93585,TX,145,4690103
Fannin County,33.59381,-96.10683,TX,147,4690140
Fayette County,29.87679,-96.91976,TX,149,4690287
Foard County,33.97462,-99.77798,TX,155,4691668
Fort Bend County,29.52749,-95.77089,TX,157,4691851
Franklin County,33.17555,-95.21842,TX,159,4692203
Freestone County,31.70489,-96.14909,TX,161,4692377
Frio County,28.86782,-99.10827,TX,163,4692545
Galveston County,29.29767,-94.81087,TX,167,4692856
Gillespie County,30.31806,-98.94648,TX,171,4693544
Goliad County,28.6571,-97.42649,TX,175,4693922
Gonzales County,29.45673,-97.49252,TX,177,4693951
Grayson County,33.62681,-96.67772,TX,181,4694710
Gregg County,32.48047,-94.81695,TX,183,4695143
Grimes County,30.54347,-95.9855,TX,185,4695236
Guadalupe County,29.58305,-97.94858,TX,187,4695361
Hamilton County,31.7048,-98.11073,TX,193,4695945
Hardeman County,34.29029,-99.74572,TX,197,4696131
Hardin County,30.33237,-94.39022,TX,199,4696143
Harris County,29.85728,-95.39234,TX,201,4696376
Harrison County,32.54813,-94.37149,TX,203,4696450
Haskell County,33.17823,-99.7303,TX,207,4696596
Hays County,30.05815,-98.03106,TX,209,4696788
Henderson County,32.21189,-95.85356,TX,213,4697070
Hidalgo County,26.39672,-98.18107,TX,215,4697444
Hill County,31.99068,-97.13243,TX,217,4697746
Hood County,32.42993,-97.83227,TX,221,4698632
Hopkins County,33.14956,-95.56395,TX,223,4698747
Houston County,31.31773,-95.42268,TX,225,4699084
Hunt County,33.1236,-96.08545,TX,231,4699487
Jack County,33.23346,-98.17246,TX,237,4700414
Jackson County,28.95424,-96.57768,TX,239,4700488
Jasper County,30.74396,-94.02509,TX,241,4700729
Jefferson County,29.85373,-94.15344,TX,245,4700821
Jim Hogg County,27.0434,-98.69731,TX,247,4701059
Jim Wells County,27.7313,-98.08994,TX,249,4701084
Johnson County,32.37901,-97.36633,TX,251,4701348
Jones County,32.7399,-99.87874,TX,253,4701505
Karnes County,28.90574,-97.8594,TX,255,4702669
Kaufman County,32.5993,-96.2878,TX,257,4702735
Kendall County,29.94469,-98.71156,TX,259,4702947
Kenedy County,26.92802,-97.63646,TX,261,4702968
Kerr County,30.06148,-99.35016,TX,265,4703071
Kimble County,30.48678,-99.7487,TX,267,4703256
Kleberg County,27.42671,-97.66839,TX,273,4703486
Knox County,33.60613,-99.74143,TX,275,4703582
La Salle County,28.34507,-99.09966,TX,283,4704157
Lamar County,33.66726,-95.5712,TX,277,4705086
Lampasas County,31.19619,-98.24145,TX,281,4705179
Lavaca County,29.38435,-96.93015,TX,285,4705575
Lee County,30.31068,-96.9657,TX,287,4705758
Leon County,31.29651,-95.99569,TX,289,4705899
Liberty County,30.15161,-94.81221,TX,291,4706143
Limestone County,31.54546,-96.58053,TX,293,4706335
Live Oak County,28.35137,-98.12479,TX,297,4707076
Llano County,30.70574,-98.6841,TX,299,4707196
Madison County,30.96554,-95.92841,TX,313,4708691
Marion County,32.79798,-94.35722,TX,315,4709165
Mason County,30.71772,-99.22613,TX,319,4709509
Matagorda County,28.78565,-96.00398,TX,321,4709580
McCulloch County,31.19887,-99.34748,TX,307,4709977
McLennan County,31.55238,-97.20179,TX,309,4710229
McMullen County,28.35269,-98.56784,TX,311,4710259
Medina County,29.3557,-99.11013,TX,325,4710490
Menard County,30.88978,-99.82064,TX,327,4710698
Milam County,30.78634,-96.97685,TX,331,4711286
Mills County,31.49519,-98.59546,TX,333,4711560
Montague County,33.67563,-97.72465,TX,337,4711974
Montgomery County,30.30021,-95.50301,TX,339,4712041
Morris County,33.11348,-94.73265,TX,343,4712390
Nacogdoches County,31.61598,-94.61587,TX,347,4713738
Navarro County,32.04693,-96.47249,TX,349,4713849
Newton County,30.78631,-93.74474,TX,351,4714720
Nueces County,27.73506,-97.51632,TX,355,4715635
Orange County,30.12131,-93.8939,TX,361,4716826
Palo Pinto County,32.75318,-98.31302,TX,363,4717377
Panola County,32.16236,-94.30565,TX,365,4717434
Parker County,32.77765,-97.8051,TX,367,4717644
Polk County,30.79272,-94.83002,TX,373,4719903
Rains County,32.87034,-95.79338,TX,379,4721307
Real County,29.83174,-99.82217,TX,385,4721747
Red River County,33.62068,-95.05036,TX,387,4721949
Refugio County,28.32158,-97.15952,TX,391,4722147
Robertson County,31.02704,-96.51279,TX,395,4723147
Rockwall County,32.89773,-96.40777,TX,397,4723410
Runnels County,31.8311,-99.97623,TX,399,4724312
Rusk County,32.10772,-94.76188,TX,401,4724363
Sabine County,31.3432,-93.8518,TX,403,4724540
San Augustine County,31.39422,-94.16819,TX,405,4726259
San Jacinto County,30.57953,-95.1669,TX,407,4726377
San Patricio County,28.00878,-97.51827,TX,409,4726521
San Saba County,31.1552,-98.81758,TX,411,4726585
Shackelford County,32.73597,-99.35407,TX,417,4727962
Shelby County,31.79241,-94.14502,TX,419,4728231
Smith County,32.37504,-95.26918,TX,423,4729130
Somervell County,32.22229,-97.77434,TX,425,4732807
Starr County,26.56215,-98.7384,TX,427,4734150
Stephens County,32.73586,-98.83617,TX,429,4734326
Tarrant County,32.77156,-97.29124,TX,439,4735638
Taylor County,32.30147,-99.89012,TX,441,4735729
Throckmorton County,33.17749,-99.21237,TX,447,4736742
Titus County,33.2166,-94.96567,TX,449,4736982
Travis County,30.33469,-97.78195,TX,453,4737316
Trinity County,31.08882,-95.13551,TX,455,4737562
Tyler County,30.77123,-94.37659,TX,457,4738216
Upshur County,32.73628,-94.94148,TX,459,4738689
Uvalde County,29.35734,-99.76221,TX,463,4738723
Van Zandt County,32.56372,-95.83651,TX,467,4738915
Victoria County,28.79635,-96.97153,TX,469,4739167
Walker County,30.73905,-95.57228,TX,471,4739690
Waller County,30.01081,-95.98765,TX,473,4739804
Washington County,30.21453,-96.40344,TX,477,4740157
Webb County,27.76106,-99.33157,TX,479,4740399
Wharton County,29.27786,-96.2221,TX,481,4741328
Wichita County,33.98798,-98.70361,TX,485,4741751
Wilbarger County,34.08072,-99.24108,TX,487,4741797
Willacy County,26.47701,-97.59182,TX,489,4741939
Williamson County,30.64804,-97.60076,TX,491,4742143
Wilson County,29.17401,-98.08657,TX,493,4742425
Wise County,33.2159,-97.65445,TX,497,4742676
Wood County,32.78641,-95.38206,TX,499,4742850
Young County,33.1767,-98.68777,TX,503,4743474
Zapata County,27.00078,-99.16861,TX,505,4743577
Zavala County,28.86621,-99.7606,TX,507,4743595
Accomack County,37.76494,-75.75656,VA,001,4743865
Albemarle County,38.02289,-78.55654,VA,003,4744031
City of Alexandria,38.80484,-77.04692,VA,510,4744106
Alleghany County,37.7876,-80.00699,VA,005,4744139
Amelia County,37.33603,-77.97614,VA,007,4744308
Amherst County,37.60477,-79.14511,VA,009,4744328
Appomattox County,37.37229,-78.81212,VA,011,4744616
Arlington County,38.87862,-77.10096,VA,013,4744725
Augusta County,38.16452,-79.13383,VA,015,4745015
Bath County,38.05869,-79.74109,VA,017,4745776
Bedford County,37.31494,-79.52422,VA,019,4746270
Bland County,37.13397,-81.13028,VA,021,4747931
Botetourt County,37.55712,-79.81233,VA,023,4748452
City of Bristol,36.59649,-82.18847,VA,520,4749005
Brunswick County,36.76478,-77.85902,VA,025,4749396
Buchanan County,37.26663,-82.03603,VA,027,4749535
Buckingham County,37.57224,-78.52871,VA,029,4749657
City of Buena Vista,37.7343,-79.35392,VA,530,4749725
Campbell County,37.20564,-79.09635,VA,031,4750738
Caroline County,38.02682,-77.34696,VA,033,4751013
Carroll County,36.73154,-80.7339,VA,035,4751058
Charles City County,37.35435,-77.05913,VA,036,4752002
Charlotte County,37.01161,-78.66164,VA,037,4752025
City of Charlottesville,38.02931,-78.47668,VA,540,4752046
City of Chesapeake,36.68765,-76.31216,VA,550,4752215
Chesterfield County,37.37852,-77.58694,VA,041,4752255
Clarke County,39.11226,-77.99673,VA,043,4752978
City of Colonial Heights,37.24404,-77.41026,VA,570,4753684
City of Covington,37.79346,-79.99395,VA,580,4754373
Craig County,37.48125,-80.21234,VA,045,4754544
Culpeper County,38.48606,-77.95589,VA,047,4754972
Cumberland County,37.5121,-78.24496,VA,049,4754992
City of Danville,36.58597,-79.39502,VA,590,4755298
Dickenson County,37.12574,-82.35035,VA,051,4755865
Dinwiddie County,37.0759,-77.63236,VA,053,4755976
City of Emporia,36.68598,-77.54248,VA,595,4757688
Essex County,37.93906,-76.9409,VA,057,4757844
Fairfax County,38.83469,-77.27622,VA,059,4758041
City of Fairfax,38.84622,-77.30637,VA,600,4758109
City of Falls Church,38.88233,-77.17109,VA,610,4758398
Fauquier County,38.73855,-77.80927,VA,061,4758541
Floyd County,36.93149,-80.36255,VA,063,4759449
Fluvanna County,37.84187,-78.27745,VA,065,4759468
Franklin County,36.99194,-79.88104,VA,067,4759996
City of Franklin,36.67765,-76.92246,VA,620,4760031
Frederick County,39.20456,-78.26258,VA,069,4760052
City of Fredericksburg,38.30318,-77.46054,VA,630,4760084
City of Galax,36.66124,-80.92397,VA,640,4760382
Giles County,37.31403,-80.70374,VA,071,4760832
Gloucester County,37.40121,-76.52297,VA,073,4761164
Goochland County,37.72198,-77.91636,VA,075,4761280
Grayson County,36.65659,-81.22505,VA,077,4761913
Greene County,38.2976,-78.46688,VA,079,4762187
Greensville County,36.67585,-77.55958,VA,081,4762246
Halifax County,36.76695,-78.93662,VA,083,4762757
City of Hampton,37.06265,-76.333,VA,650,4762929
Hanover County,37.76015,-77.49087,VA,085,4762988
City of Harrisonburg,38.44957,-78.86892,VA,660,4763237
Henrico County,37.45771,-77.29646,VA,087,4763688
Henry County,36.6847,-79.98152,VA,089,4763710
Highland County,38.36233,-79.56854,VA,091,4764100
City of Hopewell,37.30432,-77.2872,VA,670,4764849
Isle of Wight County,36.90673,-76.70913,VA,093,4766205
James City County,37.31332,-76.77376,VA,095,4766447
King George County,38.27374,-77.15651,VA,099,4767772
King William County,37.7066,-77.08839,VA,101,4767790
King and Queen County,37.71862,-76.89527,VA,097,4767793
Lancaster County,37.70171,-76.42023,VA,103,4768515
Lee County,36.70545,-83.12853,VA,105,4769028
City of Lexington,37.77309,-79.45244,VA,678,4769352
Loudoun County,39.09068,-77.63572,VA,107,4770746
Louisa County,37.97821,-77.96298,VA,109,4770767
Lunenburg County,36.94621,-78.24057,VA,111,4771000
City of Lynchburg,37.41375,-79.14225,VA,680,4771099
Madison County,38.41369,-78.27924,VA,113,4771240
City of Manassas Park,38.784,-77.46971,VA,685,4771421
City of Manassas,38.75095,-77.47527,VA,683,4771426
City of Martinsville,36.69153,-79.87254,VA,690,4771819
Mathews County,37.41731,-76.27129,VA,115,4771977
Mecklenburg County,36.68036,-78.36273,VA,117,4772586
Middlesex County,37.59737,-76.57814,VA,119,4772915
Montgomery County,37.17404,-80.387,VA,121,4773711
Nelson County,37.78741,-78.88676,VA,125,4775610
New Kent County,37.50514,-76.99713,VA,127,4775834
City of Newport News,37.06265,-76.50801,VA,700,4776037
City of Norfolk,36.89126,-76.26188,VA,710,4776242
Northampton County,37.30078,-75.92854,VA,131,4776500
Northumberland County,37.88244,-76.47171,VA,133,4776564
City of Norton,36.93343,-82.62905,VA,720,4776591
Nottoway County,37.14306,-78.05126,VA,135,4776629
Orange County,38.24624,-78.01349,VA,137,4777457
Page County,38.61998,-78.48413,VA,139,4777756
Patrick County,36.67833,-80.28435,VA,141,4778096
City of Petersburg,37.22793,-77.40193,VA,730,4778642
Pittsylvania County,36.82133,-79.39711,VA,143,4779336
City of Poquoson,37.12237,-76.34578,VA,735,4779934
City of Portsmouth,36.83649,-76.30795,VA,740,4780019
Powhatan County,37.5502,-77.91519,VA,145,4780225
Prince Edward County,37.2243,-78.44108,VA,147,4780362
Prince George County,37.18653,-77.22413,VA,149,4780374
Prince William County,38.70167,-77.47766,VA,153,4780384
Pulaski County,37.06361,-80.71434,VA,155,4780581
City of Radford,37.13179,-80.57645,VA,750,4780851
Rappahannock County,38.68471,-78.15925,VA,157,4781039
Richmond County,37.93705,-76.72968,VA,159,4781725
City of Richmond,37.55376,-77.46026,VA,760,4781756
Roanoke County,37.20907,-80.05085,VA,161,4782181
City of Roanoke,37.27097,-79.94143,VA,770,4782241
Rockbridge County,37.81461,-79.44758,VA,163,4782531
Rockingham County,38.51213,-78.87576,VA,165,4782579
Russell County,36.93376,-82.09564,VA,167,4783267
City of Salem,37.29347,-80.05476,VA,775,4784205
Scott County,36.71422,-82.60298,VA,169,4784660
Shenandoah County,38.85839,-78.5706,VA,171,4785252
Smyth County,36.84388,-81.53702,VA,173,4786352
Southampton County,36.7204,-77.10609,VA,175,4786735
Spotsylvania County,38.18502,-77.65597,VA,177,4786949
Stafford County,38.4207,-77.45743,VA,179,4787248
City of Staunton,38.14931,-79.05963,VA,790,4787467
City of Suffolk,36.70848,-76.60801,VA,800,4788160
Surry County,37.11691,-76.88831,VA,181,4788433
Sussex County,36.92175,-77.26179,VA,183,4788448
Tazewell County,37.12497,-81.56066,VA,185,4788970
City of Virginia Beach,36.73765,-76.00521,VA,810,4791271
Warren County,38.90878,-78.20746,VA,187,4792238
Washington County,36.72448,-81.95966,VA,191,4792315
